Packet Size
50
-47
-45
-47
-53
45
50
-47
-45
-47
-53
45
51
-47
-45
-47
-50
-47
-52
45
-52
45
-47
-45
-47
-50
48
-47
-45
-45
-47
-50
-47
45
45
45
45
-52
45
-47
45
-47
45
-47
45
-52
45
-47
-52
-45
-45
-47
-50
-47
-45
-47
-50
45
-47
-45
-47
-50
