Packet Size,Direction
73,B to A
56,B to A
57,A to B
45,A to B
45,A to B
45,B to A
48,B to A
62,A to B
45,A to B
45,A to B
45,B to A
48,B to A
51,A to B
45,A to B
45,A to B
45,B to A
48,B to A
51,A to B
45,A to B
45,A to B
45,B to A
49,B to A
78,A to B
45,A to B
45,A to B
48,A to B
48,A to B
45,B to A
62,B to A
62,B to A
45,B to A
45,B to A
62,B to A
45,B to A
45,B to A
116,A to B
45,A to B
58,A to B
45,A to B
45,A to B
90,B to A
62,B to A
65,A to B
116,A to B
45,A to B
39,B to A
67,B to A
50,B to A
48,A to B
77,A to B
45,A to B
50,B to A
53,A to B
45,A to B
50,B to A
53,A to B
45,A to B
50,B to A
55,B to A
56,A to B
45,A to B
47,A to B
45,A to B
45,A to B
45,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
50,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
67,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
55,B to A
