Packet Size,Direction
53,A to B
52,A to B
53,A to B
50,B to A
45,A to B
53,A to B
50,B to A
45,A to B
52,A to B
53,A to B
50,B to A
45,A to B
50,B to A
45,A to B
57,B to A
50,B to A
45,A to B
45,A to B
50,B to A
45,A to B
53,A to B
50,B to A
45,A to B
62,B to A
116,A to B
45,A to B
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
57,B to A
49,A to B
45,A to B
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
58,B to A
49,A to B
45,A to B
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
56,B to A
49,A to B
45,A to B
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
56,B to A
52,A to B
45,A to B
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
57,B to A
52,A to B
45,A to B
67,B to A
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
67,B to A
47,A to B
45,A to B
45,A to B
45,B to A
58,B to A
49,A to B
45,A to B
50,B to A
50,B to A
53,A to B
45,A to B
53,A to B
52,A to B
53,A to B
50,B to A
45,A to B
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
0,0 to 0
