File1,File2,Average Distance
motionsensor_segment_9.csv,motionsensor_segment_8.csv,24.509790940443143
motionsensor_segment_9.csv,motionsensor_segment_48.csv,26.94223366077672
motionsensor_segment_9.csv,motionsensor_segment_10.csv,19.787277793778017
motionsensor_segment_9.csv,motionsensor_segment_38.csv,18.06235801310453
motionsensor_segment_9.csv,motionsensor_segment_39.csv,23.108299797770314
motionsensor_segment_9.csv,motionsensor_segment_11.csv,23.898095942318328
motionsensor_segment_9.csv,motionsensor_segment_13.csv,20.12096006491475
motionsensor_segment_9.csv,motionsensor_segment_12.csv,29.409528704601342
motionsensor_segment_9.csv,motionsensor_segment_16.csv,23.22348813349203
motionsensor_segment_9.csv,motionsensor_segment_17.csv,26.162555307130404
motionsensor_segment_9.csv,motionsensor_segment_29.csv,24.549112894719872
motionsensor_segment_9.csv,motionsensor_segment_15.csv,19.989324636618175
motionsensor_segment_9.csv,motionsensor_segment_14.csv,26.35103934332116
motionsensor_segment_9.csv,motionsensor_segment_28.csv,16.683813501817145
motionsensor_segment_9.csv,motionsensor_segment_25.csv,16.35406998064398
motionsensor_segment_9.csv,motionsensor_segment_31.csv,17.58701966584169
motionsensor_segment_9.csv,motionsensor_segment_19.csv,31.139585532290603
motionsensor_segment_9.csv,motionsensor_segment_18.csv,25.73941809404909
motionsensor_segment_9.csv,motionsensor_segment_30.csv,20.392218934766564
motionsensor_segment_9.csv,motionsensor_segment_24.csv,23.743275308021108
motionsensor_segment_9.csv,motionsensor_segment_32.csv,16.636343825018294
motionsensor_segment_9.csv,motionsensor_segment_26.csv,22.08873499082543
motionsensor_segment_9.csv,motionsensor_segment_27.csv,25.656669808468333
motionsensor_segment_9.csv,motionsensor_segment_33.csv,23.056926012125118
motionsensor_segment_9.csv,motionsensor_segment_37.csv,16.31495862002722
motionsensor_segment_9.csv,motionsensor_segment_23.csv,16.730435814291
motionsensor_segment_9.csv,motionsensor_segment_22.csv,28.528431449579603
motionsensor_segment_9.csv,motionsensor_segment_36.csv,16.31994256897973
motionsensor_segment_9.csv,motionsensor_segment_20.csv,23.72665199001248
motionsensor_segment_9.csv,motionsensor_segment_34.csv,16.35406998064398
motionsensor_segment_9.csv,motionsensor_segment_35.csv,20.76402546059199
motionsensor_segment_9.csv,motionsensor_segment_21.csv,16.399080656475704
motionsensor_segment_9.csv,motionsensor_segment_3.csv,17.627353637614966
motionsensor_segment_9.csv,motionsensor_segment_46.csv,17.026490617973995
motionsensor_segment_9.csv,motionsensor_segment_47.csv,21.432128564141443
motionsensor_segment_9.csv,motionsensor_segment_2.csv,19.479018734510845
motionsensor_segment_9.csv,motionsensor_segment_45.csv,17.759114320588132
motionsensor_segment_9.csv,motionsensor_segment_44.csv,20.182754701508532
motionsensor_segment_9.csv,motionsensor_segment_1.csv,19.00130493353024
motionsensor_segment_9.csv,motionsensor_segment_5.csv,16.57440908686444
motionsensor_segment_9.csv,motionsensor_segment_40.csv,20.748495435157555
motionsensor_segment_9.csv,motionsensor_segment_41.csv,25.885439195417835
motionsensor_segment_9.csv,motionsensor_segment_4.csv,17.0635028878461
motionsensor_segment_9.csv,motionsensor_segment_6.csv,19.821714790271017
motionsensor_segment_9.csv,motionsensor_segment_43.csv,37.6393792289721
motionsensor_segment_9.csv,motionsensor_segment_42.csv,23.191056200286216
motionsensor_segment_9.csv,motionsensor_segment_7.csv,16.726365176681735
motionsensor_segment_8.csv,motionsensor_segment_48.csv,27.1774088513666
motionsensor_segment_8.csv,motionsensor_segment_10.csv,23.18953979239318
motionsensor_segment_8.csv,motionsensor_segment_38.csv,22.180831303652106
motionsensor_segment_8.csv,motionsensor_segment_39.csv,25.02024585518599
motionsensor_segment_8.csv,motionsensor_segment_11.csv,25.4462129654276
motionsensor_segment_8.csv,motionsensor_segment_13.csv,23.350902038090908
motionsensor_segment_8.csv,motionsensor_segment_12.csv,28.518887676687214
motionsensor_segment_8.csv,motionsensor_segment_16.csv,25.107012222702732
motionsensor_segment_8.csv,motionsensor_segment_17.csv,26.693273779500334
motionsensor_segment_8.csv,motionsensor_segment_29.csv,25.812770651541307
motionsensor_segment_8.csv,motionsensor_segment_15.csv,23.289131777304767
motionsensor_segment_8.csv,motionsensor_segment_14.csv,26.857872465898794
motionsensor_segment_8.csv,motionsensor_segment_28.csv,21.41359386480419
motionsensor_segment_8.csv,motionsensor_segment_25.csv,21.22983526508286
motionsensor_segment_8.csv,motionsensor_segment_31.csv,21.939620684419012
motionsensor_segment_8.csv,motionsensor_segment_19.csv,29.482510089097048
motionsensor_segment_8.csv,motionsensor_segment_18.csv,26.5725942435748
motionsensor_segment_8.csv,motionsensor_segment_30.csv,23.524788101741432
motionsensor_segment_8.csv,motionsensor_segment_24.csv,25.37243132158507
motionsensor_segment_8.csv,motionsensor_segment_32.csv,21.39527909914861
motionsensor_segment_8.csv,motionsensor_segment_26.csv,24.429262346535495
motionsensor_segment_8.csv,motionsensor_segment_27.csv,26.437464946804635
motionsensor_segment_8.csv,motionsensor_segment_33.csv,25.04680472202448
motionsensor_segment_8.csv,motionsensor_segment_37.csv,21.208222698070898
motionsensor_segment_8.csv,motionsensor_segment_23.csv,21.439942983239124
motionsensor_segment_8.csv,motionsensor_segment_22.csv,28.038319139986456
motionsensor_segment_8.csv,motionsensor_segment_36.csv,21.211299446974433
