File1,File2,Average Distance
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_3.csv,14.25326453510448
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_2.csv,28.351720468508947
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_43.csv,14.937820019172838
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_41.csv,17.44061836211897
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_1.csv,26.807025049877545
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_40.csv,18.27541306608099
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_44.csv,10.134454807003825
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_5.csv,30.467127392862793
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_4.csv,17.884759341361367
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_45.csv,27.720186726157333
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_47.csv,24.463102701559887
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_6.csv,19.83802796495945
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_7.csv,38.500657431905466
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_46.csv,17.884759341361367
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_35.csv,24.018961722317464
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_21.csv,32.603625974745675
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_20.csv,28.86708239276512
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_34.csv,18.56080052213177
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_22.csv,17.792306093625474
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_36.csv,24.66863243786191
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_37.csv,18.27541306608099
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_23.csv,25.635063875718714
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_27.csv,24.69702248164396
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_33.csv,14.467213553195364
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_32.csv,18.559962253538245
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_26.csv,26.416371325157936
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_18.csv,27.304870776588583
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_30.csv,17.44061836211897
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_24.csv,27.802281517408023
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_25.csv,16.5274566858391
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_31.csv,16.5274566858391
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_19.csv,28.24642249665046
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_14.csv,27.589202471099966
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_28.csv,10.134454807003825
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_29.csv,17.44061836211897
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_15.csv,20.05030044586355
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_17.csv,27.19789626754295
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_16.csv,30.093586582986294
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_12.csv,15.76975569970986
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_13.csv,22.969783014372602
nedisdoorsensor_segment_42.csv,nedisdoorsensor_segment_39.csv,17.884759341361367
