Packet Size
-57
-57
50
-55
-55
-53
-45
45
50
-55
-45
50
-55
-55
-53
-45
45
50
-55
-45
48
-55
-55
-55
-55
-50
-45
-52
-52
-52
45
45
45
50
-55
-45
50
-55
-45
48
-55
-50
-45
45
48
-55
-55
-50
-45
45
48
-55
-55
-50
-45
-45
45
48
-55
-55
-55
-50
-45
-52
-52
45
45
45
50
-55
50
-45
50
-55
-45
48
-55
-55
-50
-50
-45
45
-55
-55
-68
-51
-77
48
-55
-55
-50
-45
45
-77
-77
-55
-57
45
-55
-57
45
-55
-57
45
48
-55
-55
-55
-55
-50
-45
-52
45
45
45
50
-55
-45
50
-55
-45
48
-55
-55
-50
-45
-45
45
45
48
-55
-55
-45
45
48
-55
-55
-55
-50
-45
-52
45
45
45
50
-55
-45
-55
-45
48
-55
-55
-50
-45
45
-77
48
-55
-55
-77
-50
-45
45
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
