Inter-Arrival Times
[0.134327,0.01514,0.007345,0.008687,0.052396,0.007477,0.081575,0.010792,5.575192,0.105963,1.31843,0.119568,0.014221,0.073793,0.011457,0.088163,0.007731,4.26388,0.110717,108.955921,0.134859,0.005512,0.069097,0.007443,0.087373,0.007853,4.558613,0.115451,1.793383,0.106815,0.014975,0.087663,0.013032,0.004296,0.082591,0.007826,3.777038,0.102278]
[169.844457,0.123724,0.007447,0.081203,0.007568,0.087302,0.007787,3.690017,0.113645,7.347566,0.121135,0.0102,0.004252,0.178957,0.009989,0.780534,0.007721,3.428039,0.121481,121.419133,0.107026,0.012497,0.103783,0.007506,0.076303,0.007824,2.396913,0.132883,140.809959,0.204405,0.013701,0.08727,0.007767,0.792625,0.007692]
[1.625437,0.115028,0.893592,0.102671,0.004493,4.886151,0.102145,200.94324,0.135686,0.097324,0.004401,0.076324,2.723664,0.132557,0.088547,0.004311,0.088903]
[325.2884,0.127128,0.086818,0.094189,0.007836,0.794741,0.007709,0.054784,0.134288,5.049196,0.103277,0.013609,0.102542,0.007462,0.078121,0.007775,3.5048,0.105592]
[168.259517,0.113879,0.011316,0.006273,0.029421,0.017366,0.008896,0.03218,0.007531,0.079563,0.007869,0.004325,0.009962,0.007652,0.003544,5.248276,0.107111,3.175143,0.111492,0.086836,0.12279,0.010812,0.774477,0.012168,4.600906,0.106155,121.362716,0.118659,0.010561,0.011711,0.026871,0.008353,0.041718,0.007433,0.079016,0.01065,4.188781,0.103803,1.499475,0.121078,0.00746,0.075114,0.011691,0.09085,0.007764,4.085749,0.107092]
[183.420701,0.12707,0.015621,0.005399,0.162156,0.007844,0.785619,0.007817,4.311733,0.114221,2.984408,0.113267,0.018869,0.00435,0.004298,0.004293,0.064329,0.011731,0.008566,0.081807,0.00779,5.582472,0.114274]
[199.723796,0.116475,0.016533,0.082821,0.096003,0.010779,0.783255,0.007759,2.948453,0.117782,0.016279,0.010352,0.00699,0.006827,0.015268,0.003813,0.004834,0.004787,5.403449,0.125004,0.011127,0.168934,0.011184,0.815879,0.013716,0.00345,0.017661,0.004334,2.237112,0.121989,148.483857,0.114241,0.013768,0.084372,0.007461,0.086015,0.007693,4.013693,0.11274,0.006572,0.004029,0.006604,0.008564,0.002922,0.006619,0.007173,0.00638,0.003994,0.003975,0.004296,2.920632,2.656202,0.113009,0.017445,0.010364,0.019817,0.010672,0.003749,0.007243,0.009947,0.004287,0.002743,0.114138,0.007725,2.926907,0.102685,0.026207,0.004428]
[184.794025,0.131003,0.003936,0.026083,0.004246,0.154224,0.012491,0.773012,0.007806,2.876309,0.109573,14.041238,0.108661,0.011373,0.004272,0.086529,0.007407,0.004278,0.004291,0.085011,0.007698,3.525414,0.130398,87.069271,0.104422,0.004115,0.012849,0.097083,0.007463,0.077861,0.00774,5.482931,0.107507,7.390324,0.105932,0.013567,0.090442,4.294169,0.11995]
[154.350457,0.10693,0.013684,0.00985,0.081766,0.007492,0.004308,0.004279,0.082935,0.00784,4.185517,0.102266,6.587351,0.108137,0.007407,0.004331,0.091288,0.007489,0.094741,0.007852,4.989238,0.119517,150.268594,0.117764,0.026451,0.022558,0.06823,0.012428,0.004273,0.0547,4.786455,0.104647,0.010593,0.005503,0.005498,0.079223,0.011699,0.088871,0.083037]
[179.145395,0.028587,0.106918,0.006995,0.00606,0.009883,0.029356,0.004358,0.019873,0.020166,0.005176,0.005073,0.003212,0.008354,0.076177,0.008437,0.793834,0.007814,10.173158,0.108662,0.010969,0.096938,0.007395,0.08888,0.007715,0.003562,0.006981,0.004909,0.003852,3.378112,0.104185,25.45176,0.105053,0.008049]
[213.519133,0.124799,0.013097,0.168718,0.009904,0.792003,0.007884,2.644487,0.105793,9.938817,0.110083,0.01105,0.0884,0.007477,0.097678,0.007796,4.633011,0.104425,133.344804,0.118271,0.019332,0.00433,0.068092,0.007402,0.103392,4.19756,0.116251,4.01448,0.111893,0.002923,0.114148,0.007508,0.008592,0.004271,0.060105,0.007685,4.553072,0.130219]
[240.492258,0.123735,0.002744,0.141331,0.071185,0.796669,4.198118,1.223331,0.223849,0.095351,0.786576,0.00774,3.666982]
[106.295588,0.111896,0.109701,0.095983,4.368051,10.580195,0.120355,0.091042,0.005526,0.098847,4.102937,101.557902,0.104962,0.012873,0.101479,0.01131,0.077376,0.013906,3.073589,0.11541,2.914552,0.117614,0.01836,0.004937,0.169466,0.00779,0.786651,0.00782,4.86044,0.120489]
[311.798961,0.102347,0.009504,0.096625,0.012214,0.093829,0.007796,0.004328,2.675921,0.179775,0.004938,0.004964,0.004004,0.023768,2.481688,0.133724,0.014316,0.16819,0.007754,0.783215,0.012138,2.186905,0.206267,112.934836,0.10806,0.007408,0.088713,0.007525,0.095476,0.007808]
[3.516721,0.094963,0.103487,0.011061,0.019774,0.071897,0.013613,0.092306,0.007659,5.58682,0.117216,181.735604,0.004587,0.004492,0.098961,0.010677,0.004262,0.085189,0.082887,0.814549,0.007874,2.982339,0.100835,3.209368,0.205361,0.007429,0.092916,0.007775,0.004357,0.004385,0.784375,0.007802,4.578085,0.203504]
[150.402376,0.109744,0.010536,0.115377,0.008145,0.005548,0.00493,0.051252,0.007776,5.039619,0.117772,0.013803,0.004617,0.00412,0.004216,10.846502,0.115283,0.015019,0.012904,0.165888,0.007684,0.787006,0.007707,2.892402,0.119243,63.613208,0.123061,0.016111,0.169213,0.008506,0.788805,0.007699,4.123572,0.106945,4.410266,0.11728,0.015493,0.120352,0.009641,0.002046,0.00312,0.00936,0.002741,0.822277,0.007679,3.372188,0.104599]
[222.011399,0.110661,0.016967,0.093985,0.011749,0.009214,0.067293,0.007779,5.476916,0.119036,0.006527,2.900294,0.125942,0.087809,0.009815,0.090806,0.007808,0.786301,0.007856,4.85691,0.106875,93.625604,0.136564,0.085772,0.083334,0.01333,0.784382,0.007848,4.116288,0.120196,11.951304,0.128346,0.013728,0.004349,0.169055,0.007861,0.782308,0.007702,4.813133,0.112801]
[128.488418,0.098942,0.010673,0.120849,3.131416,0.124937,0.006113,7.419252,0.132649,0.037607,0.004565,0.0044,0.1303,0.013004,0.00602,0.004431,0.773828,0.007886,3.335156,0.113613,0.014723,0.004485,201.639867,0.223739,0.00753,0.080297,0.011254,0.78307,0.007702,4.052437,0.110043,1.911026,0.206565,0.007484,0.091086,0.007685,0.792114,0.007675,2.867737,0.108887]
[110.987902,0.14836,0.011779,0.153501,0.0077,0.791297,4.751906,0.109948,13.935666,0.10321,0.011208,0.004271,0.093625,0.011726,0.080833,0.007675,3.637848,0.119467,170.541624,0.107768,0.007477,0.004255,0.096561,0.007454,0.006097,0.005561,0.003651,0.004605,0.062776,0.007808,2.97028,0.105648,10.347541,0.118206,0.018774,0.003858,0.083121,0.082872,0.797591,0.00788,3.431886,0.111047]
[54.038146,0.116103,0.007454,0.098492,0.007409,0.004278,0.083707,0.007679,5.507062,0.102417,1.301765,0.151893,0.010467,0.144345,0.007711,0.792916,0.010714,3.481165,0.114108,0.011943,0.004444,0.070928,70.259499,0.004624,0.097105,0.007544,0.126312,0.011703,0.004279,0.049099,0.007855,4.208519,0.102916,5.757356,0.118887,0.017734,0.0043,0.004241,0.162489,0.007894,0.78894,0.007769,2.025125,0.115893]
[223.705616,0.114277,0.011751,0.080602,0.013035,0.011843,0.077267,0.007692,3.794894,0.204234,10.540217,0.107781,0.082706,0.010262,0.004284,0.10304,0.007869,0.78819,0.007862,3.139019,92.876863,0.116125,0.003484,0.011702,0.010685,0.062965,0.011776,0.089914,0.007851,2.774714,0.111227,4.707893,0.112116,0.0079,4.059217,0.11265,77.778751,0.112113,0.007416,0.08466,0.012976,0.089212,0.007683,2.756863,5.074349,0.115623,0.007383,0.107458,0.085806,0.047056,3.565575,0.101154]
[88.389799,0.10895,0.012227,0.083419,0.007438,0.092672,0.00786,4.29028,3.909446,0.116002,0.00755,0.004239,0.095169,0.007532,0.07741,0.007859,4.664127,0.114104]
[247.287925,0.117219,0.013803,0.075219,0.007426,0.095476,0.007823,4.204124,0.103438,7.190811,0.105399,0.105358,0.007443,0.0936,0.00785,4.385872,0.125331,181.096384,0.113443,0.008657,0.090553,0.007521,0.008554,0.079948,0.010598,4.400714,0.120909,5.643596,0.111254,0.00741,0.117631,0.08321,0.78621,0.010656,2.11821,0.107097]
[125.019412,0.132448,0.011163,0.014331,0.012054,0.00615,0.012526,0.118712,0.007729,0.789656,0.00781,2.729169,0.105055,13.109703,0.104297,0.016621,0.108228,0.007461,0.073031,0.00787,4.469146,0.102511,47.278972,0.109052,0.0129,0.104138,0.013768,0.004281,0.061636,0.007819,3.294845,0.105015,1.929756,0.109064,0.012662,0.09851,0.00779,0.876619,0.00769,2.855024,0.119075]
[437.955095,0.124485,0.007406,0.078031,0.007484,0.089685,0.007681,5.260033,0.210217,0.01293,0.009887,0.078377,0.007773,0.785576,0.00784]
[265.854881,0.217983,0.007409,0.091178,0.007805,0.035658,0.111601,0.010614,0.006184,0.004472,9.112868,0.114988,0.007388,0.092944,0.018597,0.074719,0.007759,5.439247,0.10501,33.597013,0.128021,0.009523,0.06987,0.011699,0.010437,0.090549,0.007818]
