Packet Size
-56
-54
-54
-54
-56
50
-45
50
-45
50
-45
50
-45
50
-45
50
-45
50
-45
-54
50
-45
50
-45
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
