Packet Size
-56
-54
50
-45
50
50
-45
-56
-54
-56
-54
-54
50
-45
50
-45
50
-45
50
-45
-56
50
-45
50
-45
-56
-54
57
-53
0
0
0
0
0
0
0
0
0
0
0
0
0
