File1,File2,Average Distance
motionsensor_segment_9.csv,motionsensor_segment_8.csv,5.305231185109824
motionsensor_segment_9.csv,motionsensor_segment_48.csv,4.630317705478631
motionsensor_segment_9.csv,motionsensor_segment_10.csv,6.405134720963891
motionsensor_segment_9.csv,motionsensor_segment_38.csv,3.778236471489838
motionsensor_segment_9.csv,motionsensor_segment_39.csv,5.680323497725892
motionsensor_segment_9.csv,motionsensor_segment_11.csv,6.29820906735595
motionsensor_segment_9.csv,motionsensor_segment_13.csv,4.302781468275718
motionsensor_segment_9.csv,motionsensor_segment_12.csv,4.263230082868581
motionsensor_segment_9.csv,motionsensor_segment_16.csv,11.375162493126151
motionsensor_segment_9.csv,motionsensor_segment_17.csv,17.681658858188225
motionsensor_segment_9.csv,motionsensor_segment_29.csv,4.875019231666138
motionsensor_segment_9.csv,motionsensor_segment_15.csv,28.293298412561583
motionsensor_segment_9.csv,motionsensor_segment_14.csv,5.807327761197162
motionsensor_segment_9.csv,motionsensor_segment_28.csv,7.55478846600159
motionsensor_segment_9.csv,motionsensor_segment_25.csv,8.719695053303242
motionsensor_segment_9.csv,motionsensor_segment_31.csv,5.428658217429842
motionsensor_segment_9.csv,motionsensor_segment_19.csv,6.036542823433273
motionsensor_segment_9.csv,motionsensor_segment_18.csv,4.5775161752724145
motionsensor_segment_9.csv,motionsensor_segment_30.csv,5.195011653613101
motionsensor_segment_9.csv,motionsensor_segment_24.csv,8.04750690136476
motionsensor_segment_9.csv,motionsensor_segment_32.csv,6.005640536463632
motionsensor_segment_9.csv,motionsensor_segment_26.csv,4.51414332865083
motionsensor_segment_9.csv,motionsensor_segment_27.csv,4.994726154480367
motionsensor_segment_9.csv,motionsensor_segment_33.csv,3.819923190640895
motionsensor_segment_9.csv,motionsensor_segment_37.csv,6.0826724758341175
motionsensor_segment_9.csv,motionsensor_segment_23.csv,6.743400378595309
motionsensor_segment_9.csv,motionsensor_segment_22.csv,6.424012411967951
motionsensor_segment_9.csv,motionsensor_segment_36.csv,33.84638638919737
