Packet Size
-54
-57
-54
54
50
-45
-57
-45
54
50
-45
-57
-45
54
54
-53
-57
-53
50
50
-45
-45
45
-45
-45
-45
-57
-57
-57
-57
-45
-45
-45
-54
-57
-54
50
-45
-45
-57
-45
50
-45
-57
-45
54
50
-45
-57
-45
-53
-57
-53
45
