Packet Size
-54
-57
-54
54
50
-45
-57
-45
54
50
-57
-45
54
50
-45
-57
-45
-53
-57
-53
49
45
-54
-57
-54
54
50
-45
-57
-45
54
50
-45
-57
-45
54
50
-45
-57
-45
-53
-57
-53
49
45
-52
-57
-52
49
45
