Packet Size
48
-47
-45
-47
-50
45
48
-47
-45
-47
-52
-47
-52
-47
-50
45
48
-47
-45
-47
-50
45
48
-47
-45
-47
-50
45
-47
-52
48
-47
-45
-47
-52
-47
-50
45
-61
-57
48
-47
-45
-47
-52
-57
48
-47
-45
-57
-57
50
-47
-45
-47
-53
45
50
-47
-45
-47
-53
45
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
